StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
4507,  6457,  8449,, ,,,1.38401846,-37.70235740,404.858299595142, 7.33,-0.706515233701671,M1III       , 1.640
4511,  6462,  8379,, ,,,1.38521783,+09.18773061,99.9000999000999, 7.43,2.43217038739659,F0          , 0.328
4521,  6477,  8474,, ,,,1.38809686,-33.54801250,185.528756957328, 6.80,0.457943825933694,K5III       , 1.524
4523,  6480,  8346,, ,,,1.38835291,+36.51467328,131.752305665349, 6.80,1.2012088794774,B8          , 0.031
4524,  6481,  8317,, ,,,1.3883623,+45.33293722,181.488203266788, 7.27,0.975757994258925,B9          , 0.019
4525,  6483, ,, ,,,1.38848771,-66.17273383,40.1767778224186, 9.88,6.86012448304297, , 1.003
4527,  6485,  8558,, ,,,1.38920943,-57.48065865,49.2853622474125, 8.53,5.06641023516673,G6V         , 0.705
4528,  6486,  8272, 391,,          , ,1.3892423,+58.14321418,57.6701268742791, 6.36,2.55524546570096,F4V         , 0.457
4529,  6487,  8447,, ,,,1.38930072,-17.93392486,242.718446601942, 7.05,0.124486080165673,M2III       , 1.626
4531,  6492,  8388, 397,,          , ,1.39026457,+20.46898990,253.807106598985, 5.97,-1.05251889087213,K5          , 1.677
4532,  6494,  8813,, ,,,1.39044912,-76.61173200,48.2392667631452, 8.37,4.9529965104693,G5V         , 0.656
4539,  6502,  8498, 400,,          , ,1.39193557,-30.94550599,272.479564032698, 5.84,-1.33666967873955,M0III       , 1.612
4543,  6507,  8487,, ,,,1.3930401,-24.35277479,89.6057347670251, 6.66,1.8983209730078,A9V         , 0.240
4545,  6512,  8375, 396,,          , ,1.39369773,+34.24560145,58.8928150765607, 6.28,2.42968842953967,G8IV        , 0.829
4547,  6514,  8374, 395,, 47    And, ,1.39459883,+37.71499034,64.8088139987038, 5.60,1.54182963031574,A1m         , 0.276
4548,  6515,  8534,, ,,,1.39464312,-40.95584279,184.162062615101, 7.21,0.883999147944235,K0III       , 1.122
4550,  6522,  8065, 386,,          , ,1.39633771,+78.72604828,10000, 6.07,-8.93,A0Iab       , 0.389
4554,  6527,  8442,, ,,,1.39745071,+17.81844369,48.9715964740451, 6.59,3.14027868875446,F0          , 0.403
4562,  6537,  8512, 402,, 45The Cet, ,1.40040311,-08.18275372,35.1123595505618, 3.60,0.872699924824095,K0III       , 1.065
4564,  6539,  8511, 401,, 44    Cet, ,1.40067591,-08.00725234,67.4308833445718, 6.21,2.06570575514191,F0V         , 0.235
4567,  6547,  8226,, ,,,1.40226113,+72.84709187,454.545454545455, 7.07,-1.21788659588897,A0          , 0.570
4571,  6551,  8581,, ,,,1.40338602,-31.81177683,49.9750124937531, 6.85,3.35623544318106,F8V         , 0.569
4574,  6558, ,, ,,,1.40454635,+12.90775202,33.7837837837838, 9.52,6.87645855529469,K3          , 1.020
4575,  6560,  8441,, ,,,1.40518788,+43.14211894,203.665987780041, 6.69,0.145407460614844,A2p...      , 0.035
4579,  6564,  8556, 404,,          , ,1.40569025,-06.91466853,44.7828034034931, 5.92,2.66444361535719,F4V         , 0.407
4581,  6567, ,, ,,,1.40619992,-44.13542367,32.7118089630357,12.01,9.43647719363045, ,      
4582,  6568,  8452,, ,,,1.40655359,+36.88352522,125.628140703518, 7.28,1.78456533868835,B9          , 0.059
4584,  6571,  8397,, ,,,1.40701496,+57.19824302,375.93984962406, 7.38,-0.495591816844664,K5          , 1.696
4588,  6575,  8467,, ,,,1.40773371,+39.06213484,31.4762354422411, 8.39,5.90008607413574,G5          , 0.784
4596,  6589,  8589, 405,,          , ,1.41108741,-15.66041899,102.459016393443, 6.17,1.11724908833346,G8III/IV    , 0.924
4597,  6591,  8629,, ,,,1.4111834,-34.14005696,133.868808567604, 6.69,1.056603009077,K0III       , 0.999
4598,  6592,  8651, 408,,          , ,1.4113259,-41.49245885,75.642965204236, 5.42,1.02615727574811,K0III       , 1.030
4600,  6595,  8681, 411,,          , ,1.41164515,-44.52852794,187.96992481203, 6.26,-0.110441838524759,K1II        , 1.122
4608,  6605,  8599, 406,,          , ,1.4135207,-02.84852187,82.1692686935086, 6.17,1.59645289115033,G8III       , 0.959
4609,  6606,  8600,, ,,,1.41356613,-06.98586089,109.289617486339, 7.39,2.19710547033224,A3          , 0.265
4610,  6607,  8638,, ,,,1.41360979,-27.83837476,40.4040404040404, 8.29,5.25787601634794,G6Vw...     , 0.684
4613,  6613,  8553,,Wo 9056  ,, ,1.41489098,+18.50039482,33.0687830687831,  8.49,5.89290893414585,K0          , 0.912
4614,  6614,  8587,, ,,,1.41515775,+03.34944619,175.131348511384, 7.36,1.14318054122924,A0          , 0.101
4618,  6624,  8627,, ,,,1.41682706,-05.94640949,97.9431929480901, 6.76,1.80512871043455,A0          , 0.233
4620,  6626, ,,GJ 1038  ,, ,1.41712508,-32.85148015,26.3643553915107,  9.80,7.69491421351395, , 1.420
4624,  6631,  8810, 420,,          , ,1.41813208,-64.36943630,309.597523219814, 5.92,-1.53398738834449,M0III       , 1.561
4631,  6639, ,, ,,,1.41933375,-01.05897236,36.3372093023256, 9.48,6.67824214781737,K5          , 1.026
4634,  6643,  8574,, ,,,1.42009694,+28.56707875,44.1501103752759, 7.12,3.89534103174425,F8          , 0.577
4639,  6649,  8626,, ,,,1.42197487,+16.25708174,729.92700729927, 6.99,-2.32639716421797,K5III       , 1.625
4641,  6651,  8787,, ,,,1.42217713,-59.49868169,123.762376237624, 7.07,1.60705680387293,F2IV        , 0.385
4642,  6653,  8648,, ,,,1.42224075,+01.46100409,39.4477317554241, 7.38,4.39988981834677,G5          , 0.675
4647,  6660, ,, ,,,1.42456596,+12.15619476,45.3514739229025,10.29,7.00704296901929,K8          , 1.060
4653,  6669,  8634, 407,,          , ,1.4265712,+23.51157323,76.8639508070715, 6.18,1.75138648280793,F5III       , 0.447
4654,  6670,  8705, 412,, 46    Cet, ,1.42700257,-14.59875437,88.4173297966401, 4.90,0.167313024627277,K2III       , 1.231
4661,  6679,  8686,, ,,,1.42795668,+02.97208511,51.150895140665, 6.99,3.44573380865943,F0          , 0.441
4663,  6682,  8594,, ,,,1.42817988,+44.78657721,93.5453695042095, 7.25,2.39488852604389,K0          , 1.009
4666,  6685,  8424, 398,,          , ,1.42952849,+70.97992123,157.728706624606, 6.34,0.350446289408665,A0Vnn       ,-0.011
4667,  6686,  8538, 403,, 37Del Cas, ,1.43016751,+60.23540347,30.4785126485827, 2.66,0.240031151930239,A5Vv SB     , 0.160
4668,  6687,  8713,, ,,,1.43120246,-03.92732676,101.214574898785, 6.50,1.47378472293814,K0          , 1.348
4670,  6690,  8728,, ,,,1.43199118,-08.50433653,169.491525423729, 6.57,0.424260058210722,G5          , 1.108
4671,  6692,  8491, 399,, 36Psi Cas, ,1.4321956,+68.12994739,59.206631142688, 4.72,0.858148247855043,K0III       , 1.047
4672,  6693,  8821,, ,,,1.43225703,-47.89856863,38.5356454720617, 7.86,4.93068681092238,K0V         , 0.750
4673,  6695,  8703,, ,,,1.43283729,+10.40696098,144.300144300144, 7.21,1.41366617305903,A0          , 0.051
4675,  6699,  8767,, ,,,1.4347206,-22.79838944,270.27027027027, 7.11,-0.0489913796650239,K0III       , 1.260
4677,  6702,  8673, 410,,          , ,1.43572723,+34.57990693,38.2555470543229, 6.34,3.42652791622263,F7V         , 0.500
4680,  6705, ,, ,,,1.43714787,+13.81647710,47.0588235294118,11.96,8.59679467193165,K7V:        , 1.365
4681,  6706,  8723, 413,, 93Rho Psc, ,1.43757739,+19.17232096,26.0756192959583, 5.35,3.268826841425,F2V:var     , 0.395
4683,  6709,  8672,, ,,,1.43800614,+42.31128452,104.166666666667, 7.23,2.14135616519784,F0          , 0.261
4685,  6711,  8671, 409,,          , ,1.43849971,+43.45788606,41.3052457662123, 5.98,2.89997394720867,F7V         , 0.520
4687,  6714,  8733,, ,,,1.43987838,+20.07090163,93.3706816059757, 6.44,1.58894735415928,K0          , 0.947
4689,  6717,  8779, 416,,          , ,1.44092173,-00.39898610,212.765957446809, 6.42,-0.219510710321411,K0IV        , 1.241
4691,  6721,  8832,, ,,,1.44136892,-30.27560414,263.157894736842, 7.46,0.358917983084051,K1III       , 1.214
4696,  6732,  8763, 414,, 94    Psc, ,1.44490194,+19.24056476,94.0733772342427, 5.50,0.632666322616485,K1III       , 1.106
4697,  6733,  8710,, ,,,1.44528097,+43.69197059,61.9962802231866, 6.90,2.93817183694481,F2          , 0.387
4699,  6736,  8747,, ,,,1.44549494,+27.24670400,143.472022955524, 6.75,0.966163890490047,K0III       , 1.015
4706,  6744,  8859,, ,,,1.44700778,-29.47450648,40.7996736026112, 8.41,5.35671655626039,G5V         , 0.725
4709,  6748,  8829, 421,, 47    Cet, ,1.44765455,-13.05653391,36.2976406533575, 5.51,2.71060801593902,F0V         , 0.321
4711,  6751,  8803, 419,,          , ,1.44820791,+03.53568617,160, 6.59,0.569400086720377,B9V         ,-0.060
4716,  6760,  8901,, ,,,1.44945267,-41.74736876,167.785234899329, 6.67,0.546231298701183,K3III       , 1.349
4717,  6759,  8879, 423,,          , ,1.44947225,-32.54310029,473.9336492891, 6.57,-1.80858772351153,C           , 2.450
4719,  6762,  8828,, ,,,1.45038126,-00.15671666,29.7707651086633, 7.96,5.59105001920832,G5          , 0.738
4723,  6769,  8866,, ,,,1.45091562,-20.49152743,336.700336700337, 7.03,-0.606217753413937,K4III       , 1.557
4724,  6771,  8887,, ,,,1.45135112,-30.23582084,189.753320683112, 6.71,0.319053076062734,K0/K1III    , 0.976
4726,  6773,  8791,, ,,,1.45154677,+25.43979148,3225.8064516129, 7.22,-5.32319153082864,K3II        , 1.510
4728,  6776,  8774, 415,,          , ,1.45172632,+34.37757818,42.6439232409382, 6.27,3.12071423525551,F7IVsvar    , 0.453
4735,  6786,  8815,, ,,,1.45567875,+29.77109059,64.7668393782383, 7.27,3.21323647999859,F6V         , 0.418
4738,  6789,  8896,, ,,,1.4564752,-22.33802701,118.623962040332, 6.43,1.05913787312371,K0/K1III    , 1.122
4740,  6791,  8895,, ,,,1.45698622,-20.35186146,92.0810313075506, 6.89,2.06914912626414,F3IV        , 0.456
4743,  6794,  8801, 418,,          , ,1.45740702,+41.10109784,55.8347292015634, 6.42,2.68547792924516,Am...       , 0.311
4744,  6795,  8912,, ,,,1.457564,-25.93656338,41.4250207125104, 9.14,6.05368632880665,K0V         , 0.860
4745,  6796, ,, ,,,1.45763862,+23.24458807,37.8644452858766, 9.78,6.88884200603462, , 1.157
4746,  6797,  8877,, ,,,1.45785556,-09.29707413,312.5, 6.86,-0.61425010840047,K0          , 1.429
4748,  6799,  8963,, ,,,1.45815124,-45.84624427,352.112676056338, 6.96,-0.773408299764811,K4/K5III    , 1.485
4756,  6811,  8701,, ,,,1.46047821,+66.07696970,645.161290322581, 6.98,-2.06834150914854,K2II:p      , 1.843
4757,  6812,  9163,, ,,,1.46082546,-71.70424184,95.4198473282443, 7.26,2.36180641323854,G8/K0III    , 0.962
4758,  6813,  8799, 417,, 48Ome And, ,1.46085698,+45.40695287,28.3045570336824, 4.83,2.57071818717423,F5IV        , 0.421
4760,  6815,  8875,, ,,,1.46105954,+05.35312049,71.2250712250712, 7.01,2.74683553896893,G0V         , 0.625
4763,  6819,  8847,, ,,,1.46187062,+31.96676096,114.285714285714, 6.78,1.49004026511157,K0          , 1.021
4766,  6822,  8921, 425,,          , ,1.46289902,-10.90162048,109.289617486339, 6.13,0.937105470332242,K0          , 1.320
4767,  6823,  8837, 422,,          , ,1.46302346,+40.33582488,282.485875706215, 6.59,-0.66498368987106,A0III       ,-0.030
4775,  6835,  8959,, ,,,1.46651144,-22.03694621,154.083204930663, 6.57,0.631223484001847,K0III       , 0.921
4777,  6840,  8943,, ,,,1.46697762,-02.03528433,106.951871657754, 7.04,1.89405805436259,F0          , 0.340
4778,  6842,  8975,, ,,,1.46721789,-27.10948939,179.21146953405, 7.41,1.14317099468789,G8III       , 1.028
4779,  6843,  8973,, ,,,1.4674126,-20.43359589,185.873605947955, 7.29,0.943911378331947,K0III       , 1.064
4784,  6849,  8957,, ,,,1.46828331,-17.26155449,75.5857898715042, 7.37,2.9777992209375,F2IV/V      , 0.379
4788,  6856,  9054,, ,,,1.46904403,-52.63854657,37.147102526003, 9.35,6.5003752777597,K1V         , 0.951
4790,  6858,  8862,, ,,,1.47010428,+44.04926440,386.100386100386, 6.65,-1.28350117959374,B9          ,-0.060
4791,  6859,  8972,, ,,,1.47113287,-12.24598966,103.199174406605, 6.91,1.84161888525383,F3IV/V      , 0.331
4793,  6861,  9067,, ,,,1.47190776,-49.00585150,366.300366300366, 6.96,-0.859186764796219,G3II/III    , 0.788
4794,  6862,  8909,, ,,,1.47197653,+30.55784315,44.404973357016, 6.90,3.66284193089654,F5          , 0.505
4797,  6867,  9053, 429,,   Gam Phe, ,1.47276157,-43.31772906,71.7360114777618, 3.41,-0.868686131190047,K5II-III    , 1.542
4798,  6868,  8949, 426,,          , ,1.47301372,+07.96137392,112.485939257593, 6.22,0.964508804851069,K1IIIvar    , 1.114
4799,  6869,  8941,, ,,,1.47341401,+17.07934224,50.0250125062531, 6.60,3.10406397059058,F8IV-V      , 0.526
4807,  6878,  8907,, ,,,1.47619944,+42.26792878,34.1763499658236, 6.66,3.99137160894646,F8          , 0.505
4811,  6886,  9231,, ,,,1.47826058,-68.17505257,155.27950310559, 7.49,1.53442933679906,K3III       , 1.185
4813,  6888,  9065, 431,,          , ,1.47875422,-33.76389007,87.4125874125874, 6.59,1.88213012228503,A9/F0V      , 0.303
4815,  6890, ,, ,,,1.47898146,+31.61107515,41.3907284768212, 9.29,6.20548464974547,K2          , 1.000
4818,  6897,  9063,, ,,,1.47997309,-24.79791674,92.8505106778087, 7.03,2.19107851648991,A8V         , 0.248
4819,  6899,  9085,, ,,,1.48048035,-36.83309619,427.350427350427, 7.46,-0.693920712949285,M2III       , 1.620
4826,  6909,  9061,, ,,,1.48262022,-17.93734287,77.5193798449612, 6.66,2.21294855149625,F3/F5V      , 0.457
4828,  6911,  8929,, ,,,1.48354563,+51.68608973,99.1080277502478, 7.02,2.03945583118455,G5          , 1.011
4829,  6913,  7585,, ,,,1.48367884,+86.93306587,41.7188151856487, 8.40,5.29834017016827,G0          , 0.708
4831,  6914,  8730,, ,,,1.48379591,+74.20533813,57.9710144927536, 7.24,3.42394549704647,G5          , 0.673
4832,  6915,  9024,, ,,,1.48419799,+07.29422704,69.9790062981106, 6.54,2.31516114395485,F2          , 0.352
4833,  6917,  8997,,Gl  58.2 ,, ,1.48461391,+21.72361547,23.1696014828545,  7.73,5.90540718005437,K2V         , 0.966
4838,  6925,  8996,, ,,,1.48689885,+36.62781090,267.379679144385, 7.14,0.00435801100240241,K0          , 1.209
4839,  6927,  8906,, ,,,1.48758563,+60.03566996,2439.0243902439, 7.11,-4.82608071640132,F3Ib        , 0.738
4847,  6939,  9033,, ,,,1.48985907,+25.27534104,148.148148148148, 6.66,0.806518864155125,K2III       , 1.199
4850,  6943,  8995,, ,,,1.49065042,+42.28205058,45.3720508166969, 7.18,3.89605795089874,F5          , 0.453
4857,  6952,  9184, 435,,          , ,1.49181587,-46.75646248,301.204819277108, 6.25,-1.14430958147982,M3III       , 1.658
4859,  6957,  9101,, ,,,1.49228578,-09.48910482,153.846153846154, 6.88,0.944566783214277,G5          , 0.950
4860,  6958,  9207,, ,,,1.49242437,-52.36611096,534.75935828877, 7.36,-1.2807919673175,K3III       , 1.470
4861,  6960,  9132, 433,, 48    Cet, ,1.49336117,-21.62934677,67.9347826086957, 5.11,0.949539050007401,A0V         , 0.028
4863,  6965,  9118,, ,,,1.49473504,-13.22364932,96.3391136801541, 7.17,2.2509867675622,F2V         , 0.375
4865,  6966,  9071,, ,,,1.49476884,+22.82623228,141.442715700141, 6.77,1.0170970689845,A4V         , 0.097
4867,  6971,  9151,, ,,,1.49521955,-25.61778011,180.505415162455, 6.37,0.08754882364215,K1III       , 1.141
4868,  6974,  8928,, ,,,1.49630918,+65.17106561,632.911392405063, 6.71,-2.29671456522788,K2          , 1.334
4869,  6975,  9091,, ,,,1.49685685,+23.69056180,46.1680517082179, 7.62,4.29829226144651,F8          , 0.556
4872,  6978,  9070,, ,,,1.49755858,+31.00733300,42.7350427350427, 7.93,4.77607928705071,G5          , 0.710
4873,  6979,  8965,, ,,,1.4975991,+60.25127679,14285.7142857143, 7.29,-7.71,B0.5V       ,-0.012
4874,  6981,  9100, 432,, 97    Psc, ,1.49800753,+18.35567537,116.144018583043, 6.01,0.685015757268274,A4IV        , 0.162
4876,  6984,  9139,, ,,,1.49823904,-05.59586087,102.880658436214, 6.69,1.62833132463137,F5          , 0.411
4887,  6999,  9057, 430,, 49    And, ,1.501695,+47.00737711,88.809946714032, 5.27,0.527691952576637,K0III       , 0.999
4892,  7007,  9138, 434,, 98Mu  Psc, ,1.50303973,+06.14393314,110.497237569061, 4.84,-0.376757103973983,K4III       , 1.372
4896,  7013,  9022,, ,,,1.50508101,+59.78202938,312.5, 6.91,-0.56425010840047,K3III       , 1.452
4898,  7015,  9293,, ,,,1.5053912,-52.49352180,458.715596330275, 7.02,-1.28771753197698,K5III       , 1.499
4899,  7016,  9228, 436,,          , ,1.50635465,-26.20785462,136.054421768708, 5.92,0.251436695420975,K2III       , 1.327
4900,  7018,  9246,, ,,,1.50693943,-29.25940999,34.8918353105373, 9.41,6.69638093030663,K0V         , 0.863
4914,  7034,  9172,, ,,,1.51087655,+25.91482241,64.1848523748395, 7.25,3.21283726668273,F0          , 0.413
4917,  7037,  9106,, ,,,1.51233912,+50.66602835,47.5511174512601, 8.69,5.30419636343161,G5          , 0.734
4926,  7050,  9030, 428,,          , ,1.51444782,+66.09811465,86.6551126516464, 6.15,1.46102904409856,A2Vs        , 0.070
4929,  7058, ,, ,,,1.51635868,-48.87079578,39.3700787401575,10.18,7.20416858309969,K7          , 1.173
4930,  7057,  9137,, ,,,1.51637886,+49.34335825,214.592274678112, 6.84,0.181929583450001,K0          , 1.363
4931,  7059,  9261,, ,,,1.51659607,-04.95972673,145.985401459854, 7.05,1.22845285746213,K0          , 0.973
4943,  7076,  9279,, ,,,1.51972704,-09.31206378,45.10599909788, 8.15,4.87882846557244,G0          , 0.630
4944,  7078,  9021, 427,, 38    Cas, ,1.52042181,+70.26478860,29.2483182217023, 5.82,3.48949550398297,F6V         , 0.489
4948,  7083,  9362, 440,,   Del Phe, ,1.5208282,-49.07307701,45.1467268623025, 3.93,0.656868652795442,K0III-IV    , 0.972
4949,  7082,  9477,, ,,,1.52083192,-65.11866698,69.060773480663, 7.24,3.04384280930564,G8/K0IV     , 0.893
4951,  7086,  9378,, ,,,1.52126132,-49.90381830,79.8084596967279, 7.36,2.84975535497075,F2V         , 0.360
4955,  7090,  9224,, ,,,1.5220571,+29.41330395,43.1406384814495, 7.32,4.14556715813789,G0V         , 0.622
4958,  7095,  9223,, ,,,1.52397289,+38.76713345,413.223140495868, 7.25,-0.830923170097844,B8          ,-0.062
4959,  7097,  9270, 437,, 99Eta Psc, ,1.52472051,+15.34583101,90.1713255184851, 3.62,-1.1553422692542,G8III       , 0.974
4962,  7100,  9349,, ,,,1.52495413,-29.98504754,136.425648021828, 6.62,0.94551987320564,G6/G8III    , 0.900
4968,  7108,  9336,, ,,,1.52610269,-19.02289579,87.5656742556918, 6.85,2.13833051954915,A4m...      , 0.260
4972,  7113,  9315,, ,,,1.52689564,-12.25818663,95.2380952380952, 7.14,2.24594649534969,A9V         , 0.312
4973,  7114,  9499,, ,,,1.52706168,-61.24933683,76.7459708365311, 7.39,2.96472207856292,F2/F3IV/V   , 0.397
4974,  7115,  9414, 443,,          , ,1.52750429,-45.57572379,97.9431929480901, 6.17,1.21512871043455,A2V         , 0.066
4975,  7116,  9337,, ,,,1.52753527,-19.03214210,242.718446601942, 7.38,0.454486080165673,K0III       , 0.996
4976,  7117,  9307,, ,,,1.52851439,+10.88937825,133.689839572193, 7.03,1.39950798932231,G5          , 0.988
4977,  7118,  9377, 441,,          , ,1.52868099,-30.28292502,93.1098696461825, 5.79,0.945021406817684,K0III       , 1.073
4982,  7125,  9335,, ,,,1.52993552,-10.25728380,142.045454545455, 7.49,1.72786329571056,A2          , 0.256
4987,  7133,  9388,, ,,,1.53153408,-27.70311544,172.413793103448, 7.30,1.11713996781469,K0III       , 1.117
4995,  7140,  9359,, ,,,1.53358209,-06.71870411,244.498777506112, 7.46,0.51861654003671,K2          , 1.211
4996,  7143,  9312,, ,,,1.53418131,+16.94770727,58.3090379008746, 6.78,2.95132062189395,G5          , 0.929
4998,  7147,  9298, 438,,          , ,1.53543989,+34.79997529,287.35632183908, 6.39,-0.902103780267094,B7IIIMNp... ,-0.103
4999,  7148,  9411,, ,,,1.53544702,-23.64824895,104.058272632674, 7.24,2.15361693834273,A8/A9IV/V   , 0.286
5004,  7156,  9371,, ,,,1.53747985,+03.68516191,467.289719626168, 7.41,-0.937931133254045,K0          , 1.500
5005,  7157,  9304,, ,,,1.53765413,+38.27194062,150.602409638554, 7.33,1.44084039684009,G5          , 0.933
5006,  7158,  9421,, ,,,1.53783496,-18.56603662,45.3103760761214, 8.46,5.17901166580828,G3V         , 0.679
5010,  7166,  9166,, ,,,1.54007503,+68.40906428,148.588410104012, 6.82,0.960075321119885,K3III       , 1.238
5011,  7170, ,,NN 3098  ,, ,1.54071457,-21.90296705,17.7242112725984, 11.21,9.96716540909674, , 1.492
5018,  7182,  9165,, ,,,1.54236943,+70.01945109,240.963855421687, 6.96,0.0502404835604642,B9          ,-0.004
5019,  7183,  9528,, ,,,1.54244327,-49.52800433,48.8042947779405, 7.78,4.33770979200598,G1/G2IV/V   , 0.641
5023,  7189,  9544, 447,,          , ,1.54344236,-49.72753415,80.58017727639, 6.27,1.73885890749365,F4V         , 0.462
5026,  7192,  9250,, ,,,1.54534052,+63.59380573,581.395348837209, 7.18,-1.64235776546226,G0Ib        , 1.303
5032,  7201,  9370,, ,,,1.54658664,+35.84280230,148.588410104012, 6.60,0.740075321119885,K0          , 1.080
5039,  7213,  9525, 445,,          , ,1.54890337,-36.86518161,81.3669650122051, 5.49,0.937759414432271,K1/K2III    , 1.021
5044,  7222,  9484, 444,,          , ,1.55097542,-09.01467905,124.069478908189, 6.60,1.13167520902545,A0III       ,-0.040
5049,  7228, ,, ,,,1.55254925,-24.91381749,34.8553502962705,10.00,7.28865274122999,K2          , 1.172
5051,  7231, 10062,, ,,,1.55358914,-79.92661098,271.0027100271, 7.21,0.0451318307953015,A1IV/V      , 0.122
5052,  7232,  9311,, ,,,1.5538908,+60.68643905,409.836065573771, 7.23,-0.833050868306351,B5Ib        , 0.287
5054,  7235,  9540,,Gl  59  A,, ,1.554343,-24.17757411,19.5045835771406,  6.97,5.519316587202,K0V         , 0.766
5060,  7243,  9496,, ,,,1.55507416,+08.20881472,179.21146953405, 6.31,0.0431709946878929,K0          , 0.800
5061,  7244,  9472,, ,,,1.55528532,+23.97550045,33.1895121141719, 7.63,5.02499565836679,G0          , 0.666
5063,  7247,  9354,, ,,,1.55591084,+55.81770036,1075.2688172043, 7.13,-3.02758525723032,K0          , 1.238
5066,  7251,  9352, 439,,          , ,1.55714106,+58.32734523,598.802395209581, 5.69,-3.19641764426208,K0Ib+...    , 1.435
5068,  7253,  9366,, ,,,1.55731871,+54.94486941,14285.7142857143, 6.92,-8.08,K3Ib        , 1.852
5069,  7254,  9619,,NN 3099  ,, ,1.55736836,-43.90141420,35.4233085370174,  7.84,5.0935543907346,K0/K1V      , 0.815
5070,  7255,  9493,, ,,,1.55797946,+23.59051312,181.159420289855, 7.37,1.079695388646,G8II-III    , 0.955
5073,  7261,  9329,, ,,,1.55921763,+62.52663262,166.389351081531, 7.07,0.964372360013698,K0III       , 1.166
5074,  7262,  9443,, ,,,1.55940665,+40.90155386,72.992700729927, 7.43,3.11360283578203,A5          , 0.340
5079,  7271, 10042, 467,,          , ,1.5609061,-78.50448590,135.135135135135, 6.11,0.456158598654882,G3IV        , 0.970
5082,  7276,  9562, 448,,          , ,1.56187029,-07.02514279,29.6647878967665, 5.75,3.38879376260486,G2IV        , 0.639
5088,  7283,  5914, 286,,          , ,1.56347666,+89.01571833,98.5221674876847, 6.46,1.49233021124616,A3V         , 0.107
5092,  7287, ,, ,,,1.56480778,+27.23627661,46.2320850670365,11.03,7.70528259719546,K5          , 1.200
5094,  7289,  9500,, ,,,1.56508985,+35.60821238,490.196078431373, 6.93,-1.5218491628705,M4III       , 1.596
5095,  7290,  9734,, ,,,1.56534089,-55.52314222,44.7227191413238, 9.88,6.62735899607193,K5V         , 1.072
5098,  7294,  9408, 442,, 39Chi Cas, ,1.56553499,+59.23209665,62.65664160401, 4.68,0.695164435073553,K0III       , 0.991
5100,  7296, ,, ,,,1.56636602,-10.42386319,48.2392667631452, 9.98,6.5629965104693, , 0.958
5102,  7298,  9798,, ,,,1.56662509,-62.47621309,77.5795190069822, 6.91,2.46126458676702,A9V         , 0.314
5106,  7309,  9650,, ,,,1.56817208,-28.78355177,273.224043715847, 7.04,-0.142594573027946,K4III       , 1.447
5114,  7321,  9531, 446,,          , ,1.571277,+37.23719753,120.192307692308, 5.90,0.50061663145362,B9IV        ,-0.067
5118,  7327,  9733,, ,,,1.57237901,-45.69137430,127.877237851662, 6.92,1.38603376529924,G8IV        , 0.891
5120,  7330,  9692,, ,,,1.57317268,-28.23663362,361.01083032491, 6.87,-0.917601154677756,M0III       , 1.660
5122,  7333, ,, ,,,1.57353449,+65.96378751,40.8496732026144,10.73,7.67405706736762,M0          , 1.170
5124,  7338, ,, ,,,1.57519765,+78.06271016,34.8432055749129,10.64,7.92940948366996,M0          , 1.210
5125,  7339,  9407,,Gl  59.1 ,, ,1.57607752,+68.94785738,20.9863588667366,  6.53,4.92031452487173,G6V         , 0.686
5130,  7344,  9585,, ,,,1.57701072,+35.11176144,187.617260787993, 7.22,0.853636045132862,K0          , 1.096
5131,  7345,  9672, 451,, 49    Cet, ,1.57714483,-15.67635270,61.2745098039216, 5.62,1.68360077208921,A1V         , 0.066
5132,  7346, ,, ,,,1.57774012,+82.84854834,31.2695434646654, 9.04,6.56439229705108,K2          , 0.961
5137,  7354,  9671,, ,,,1.57961979,-02.03359617,164.203612479475, 7.47,1.39308646316438,G5          , 1.053
5139,  7357,  9670,, ,,,1.58020642,+00.94542483,36.6837857666911, 6.90,4.07762925749327,F8V         , 0.531
5140,  7358,  9639,, ,,,1.58027839,+20.17283590,137.362637362637, 6.65,0.960656896565187,K0          , 1.086
5141,  7359,  9640, 450,,          , ,1.58029093,+18.46067238,183.150183150183, 5.90,-0.414036786476313,M2III       , 1.536
5143,  7361,  9742, 453,,          , ,1.58078678,-31.89221429,112.739571589628, 6.11,0.849618099158632,K0/K1III    , 1.109
5144,  7362,  9690,, ,,,1.58091969,-03.52380859,251.256281407035, 6.44,-0.560584639631561,K0          , 1.341
5145,  7363,  9731,, ,,,1.58098745,-23.69971287,303.951367781155, 6.41,-1.00402051025013,K2III       , 1.306
5146,  7364,  9656,, ,,,1.58100358,+12.55866655,83.3333333333333, 7.28,2.67590623023812,A3V         , 0.192
5147,  7366,  9657,, ,,,1.58126941,+08.27487179,197.628458498024, 6.96,0.480752584198996,K0          , 1.157
5150,  7370,  9616,, ,,,1.58281102,+33.11818983,47.8240076518412, 6.74,3.34177016408836,G0          , 0.634
5151,  7372,  9770,,Gl  60  A,, ,1.58359898,-29.91056753,23.6462520690471,  7.78,5.9111884257345,K3V         , 0.909
5158,  7382,  9716,, ,,,1.58509558,-02.33533710,144.300144300144, 7.44,1.64366617305904,A0          , 0.181
5162,  7387,  9896, 460,,          , ,1.58741932,-58.13939438,40.453074433657, 6.03,2.99524233208389,F2V         , 0.382
